customer_id,country,state,city,zip_code,total_population,latitude,longitude
0564-JJHGS,United States,California,Guerneville,95446,4913,38.525760,-123.013347
0564-MUUQK,United States,California,Imperial Beach,91932,26662,32.579134,-117.119009
0565-IYCGT,United States,California,San Diego,92117,51213,32.825086,-117.199424
0565-JUPYD,United States,California,Benicia,94510,25578,38.113533,-122.119260
0567-GGCAC,United States,California,Biola,93606,807,36.798882,-120.019511
0567-XRHCU,United States,California,Los Angeles,90049,33523,34.091829,-118.491244
0568-ONFPC,United States,California,San Francisco,94112,73117,37.720498,-122.443119
0570-BFQHT,United States,California,Anderson,96007,21418,40.448632,-122.306657
0572-ZJKLT,United States,California,Chester,96020,2664,40.243494,-121.154733
0575-CUQOV,United States,California,Hilmar,95324,7177,37.394536,-120.890747
0576-WNXXC,United States,California,Parlier,93648,12587,36.622237,-119.521126
0577-WHMEV,United States,California,San Jose,95133,26032,37.371862,-121.860349
0578-SKVMF,United States,California,Seeley,92273,1632,32.790282,-115.689559
0580-PIQHM,United States,California,Riverside,92503,71678,33.890046,-117.455583
0581-BXBUB,United States,California,Penn Valley,95946,9752,39.203817,-121.195840
0581-MDMPW,United States,California,San Jose,95148,44103,37.339533,-121.777179
0582-AVCLN,United States,California,Bakersfield,93304,44588,35.339796,-119.023552
0584-BJQGZ,United States,California,Taylorsville,95983,513,40.053684,-120.743116
0585-EGDDA,United States,California,Etna,96027,2156,41.405193,-123.008567
0587-DMGBH,United States,California,Willows,95988,8812,39.493991,-122.286363
0594-UFTUL,United States,California,Mather,95655,929,38.549822,-121.266725
0595-ITUDF,United States,California,Fairfax,94930,8486,37.971751,-122.611873
0596-BQCEQ,United States,California,Hydesville,95547,1201,40.557314,-124.081662
0599-XNYDO,United States,California,Graton,95444,390,38.434362,-122.868910
0601-WZHJF,United States,California,Shafter,93263,15177,35.490705,-119.286833
0602-DDUML,United States,California,Fallbrook,92028,42239,33.362575,-117.299644
0603-OLQDC,United States,California,Whittier,90601,32050,34.007353,-118.033683
0603-TPMIB,United States,California,San Simeon,93452,471,35.746484,-121.223355
0604-THJFP,United States,California,Castro Valley,94552,13212,37.722727,-122.021570
0607-DAAHE,United States,California,Olivehurst,95961,6439,39.082568,-121.553250
0607-MVMGC,United States,California,Ranchita,92066,339,33.215251,-116.536330
0608-JDVEC,United States,California,Dunlap,93621,506,36.789213,-119.140338
0611-DFXKO,United States,California,Comptche,95427,371,39.239818,-123.565432
0612-RTZZA,United States,California,Vista,92084,44692,33.227840,-117.200024
0613-WUXUM,United States,California,Soquel,95073,9823,37.023669,-121.946461
0616-ATFGB,United States,California,Shasta Lake,96019,6277,40.692523,-122.369876
0617-AQNWT,United States,California,North Hills,91343,57017,34.238802,-118.482296
0617-FHSGK,United States,California,Rancho Cordova,95670,49729,38.602723,-121.279913
0618-XWMSS,United States,California,Wasco,93280,22760,35.652242,-119.446400
0619-OLYUR,United States,California,Garden Grove,92840,50641,33.787165,-117.931889
0620-DLSLK,United States,California,Pasadena,91103,27891,34.167465,-118.165327
0620-XEFWH,United States,California,Oak Run,96069,829,40.689243,-122.037023
0621-CXBKL,United States,California,Copperopolis,95228,2633,37.943954,-120.671080
0621-HJWXJ,United States,California,Irvine,92618,6301,33.667145,-117.732135
0621-JFHOL,United States,California,North Hollywood,91602,16996,34.151360,-118.364786
0621-TSSMU,United States,California,Maywood,90270,28094,33.988572,-118.186565
0621-TWIEM,United States,California,Newhall,91321,30742,34.370378,-118.504118
0623-EJQEG,United States,California,Murphys,95247,4353,38.147852,-120.440124
0623-GDISB,United States,California,San Clemente,92673,15297,33.472500,-117.584273
0623-IIHUG,United States,California,San Diego,92122,34902,32.857230,-117.209774
0625-AFOHS,United States,California,Ferndale,95536,2965,40.478500,-124.301372
0626-QXNGV,United States,California,Arcata,95521,19596,40.839958,-124.003757
0628-CNQRM,United States,California,Temecula,92592,46171,33.507255,-117.029473
0634-SZPQA,United States,California,San Anselmo,94960,16849,37.992720,-122.575026
0635-WKOLD,United States,California,Ceres,95307,32881,37.553469,-120.952825
0637-KVDLV,United States,California,Elk Grove,95758,47065,38.353630,-121.441950
0637-UBJRP,United States,California,Wilton,95693,5889,38.392559,-121.225093
0637-YLETY,United States,California,Douglas City,96024,960,40.586588,-122.903677
0639-TSIQW,United States,California,White Water,92282,805,33.972293,-116.654195
0640-YJTPY,United States,California,Smartville,95977,963,39.176595,-121.291692
0641-EVBOJ,United States,California,Coarsegold,93614,9395,37.212191,-119.749323
0643-OKLRP,United States,California,Azusa,91702,57775,34.174493,-117.870680
0644-OQMDK,United States,California,Merced,95348,23100,37.401220,-120.514191
0650-BWOZN,United States,California,Aguanga,92536,2433,33.482243,-116.827173
0654-HMSHN,United States,California,Mojave,93501,4882,35.097323,-118.171288
0654-PQKDW,United States,California,Pescadero,94060,2055,37.225650,-122.297533
0655-RBDUG,United States,California,Alviso,95002,2147,37.449537,-121.994813
0655-YDGFJ,United States,California,Palm Springs,92264,18884,33.745746,-116.514215
0657-DOGUM,United States,California,Rancho Cucamonga,91739,12937,34.133809,-117.523724
0661-KBKPA,United States,California,Seaside,93955,38244,36.625114,-121.823565
0661-KQHNK,United States,California,Round Mountain,96084,459,40.923558,-122.059933
0661-WCQNQ,United States,California,Orleans,95556,574,41.269521,-123.546958
0661-XEYAN,United States,California,Nevada City,95959,17269,39.333737,-120.858667
0665-XHDJU,United States,California,Monte Rio,95462,1537,38.471049,-123.015549
0666-UXTJO,United States,California,Morongo Valley,92256,3499,34.097863,-116.594561
0667-NSRGI,United States,California,Lodi,95240,45755,38.123544,-121.159078
0668-OGMHD,United States,California,Santa Rosa,95405,22250,38.439696,-122.668817
0670-ANMUU,United States,California,Chino Hills,91709,66754,33.942895,-117.725644
0670-KDOMA,United States,California,Chowchilla,93610,19391,37.100948,-120.270136
0673-IGUQO,United States,California,Phelan,92371,12463,34.441123,-117.537886
0674-DGMAQ,United States,California,Elk,95432,383,39.108252,-123.645121
0674-EYYZV,United States,California,Los Angeles,90065,47534,34.108833,-118.229715
0674-GCDXG,United States,California,Bakersfield,93308,44915,35.559617,-118.925185
0675-NCDYU,United States,California,Placentia,92870,48170,33.881158,-117.854783
0678-RLHVP,United States,California,Redwood City,94065,10658,37.527497,-122.230941
0679-IDSTG,United States,California,Branscomb,95417,176,39.710591,-123.682799
0679-TDGAK,United States,California,Fresno,93727,54701,36.751489,-119.680720
0680-DFNNY,United States,California,Winters,95694,8406,38.578604,-122.024579
0682-USIXD,United States,California,Diamond Bar,91765,46532,33.992416,-117.807874
0684-AOSIH,United States,California,Oro Grande,92368,909,34.647959,-117.296957
0685-MLYYM,United States,California,Buena Park,90620,44442,33.845706,-118.012204
0687-ZVTHB,United States,California,Richmond,94805,13984,37.941456,-122.320968
0689-DSXGL,United States,California,Yreka,96097,9538,41.764869,-122.671316
0689-NKYLF,United States,California,Los Angeles,90066,55204,34.002028,-118.430656
0690-SRQID,United States,California,Stockton,95203,16357,37.954089,-121.329761
0691-IFBQW,United States,California,Biola,93606,807,36.798882,-120.019511
0691-JVSYA,United States,California,Pasadena,91103,27891,34.167465,-118.165327
0691-NIKRI,United States,California,Elverta,95626,6197,38.734997,-121.463719
0696-UKTOX,United States,California,North Hills,91343,57017,34.238802,-118.482296
0697-ZMSWS,United States,California,Los Angeles,90023,47487,34.017697,-118.200577
0699-NDKJM,United States,California,Westlake Village,91361,18735,34.130992,-118.894673
0701-RFGFI,United States,California,La Mesa,91941,44652,32.759327,-116.997260
0701-TJSEF,United States,California,Santa Barbara,93105,25771,34.037342,-119.800790
0702-PGIBZ,United States,California,Dutch Flat,95714,350,39.197215,-120.836790
0704-VCUMB,United States,California,San Diego,92103,30202,32.747484,-117.166877
0707-HOVVN,United States,California,Mi Wuk Village,95346,1278,38.121601,-120.133915
0708-LGSMF,United States,California,Milpitas,95035,62848,37.441931,-121.878502
0708-SJDIS,United States,California,West Hollywood,90069,20408,34.093781,-118.381061
0709-TVGUR,United States,California,Stockton,95207,49965,38.002125,-121.324979
0716-BQNDX,United States,California,Madera,93637,28434,36.902954,-120.194274
0719-SYFRB,United States,California,Norco,92860,22443,33.925833,-117.559639
0722-SVSFK,United States,California,Half Moon Bay,94019,17929,37.455670,-122.407992
0722-TROQR,United States,California,Davis,95616,67411,38.508735,-121.678813
0723-DRCLG,United States,California,Fallbrook,92028,42239,33.362575,-117.299644
0723-FDLAY,United States,California,Gold Run,95717,407,39.170376,-120.838404
0723-VSOBE,United States,California,Dos Rios,95429,91,39.756049,-123.358701
0725-CXOTM,United States,California,Manteca,95337,19867,37.750822,-121.238423
0727-BMPLR,United States,California,Fresno,93706,35790,36.654614,-119.903674
0727-BNRLG,United States,California,Los Angeles,90064,24505,34.037251,-118.423573
0727-IWKVK,United States,California,Yermo,92398,1195,35.013299,-116.834092
0730-BGQGF,United States,California,Grover Beach,93433,13106,35.120833,-120.618430
0730-KOAVE,United States,California,Redwood City,94062,25569,37.410567,-122.297152
0731-EBJQB,United States,California,Downey,90240,24908,33.956228,-118.120993
0732-OCQOC,United States,California,Death Valley,92328,443,36.276880,-117.033326
0733-VUNUW,United States,California,San Francisco,94114,30587,37.758085,-122.434801
0734-OXWBT,United States,California,Covina,91722,33817,34.097345,-117.906736
0739-UUAJR,United States,California,Mountain View,94040,32143,37.380662,-122.086022
0742-LAFQK,United States,California,Fullerton,92833,46105,33.877639,-117.961212
0742-MOABM,United States,California,Fallbrook,92028,42239,33.362575,-117.299644
0742-NXBGR,United States,California,Adin,96006,615,41.171578,-120.913161
0743-HNPFG,United States,California,Butte City,95920,303,39.449794,-121.936372
0743-HRVFF,United States,California,Bakersfield,93309,58632,35.342891,-119.064803
0744-BIKKF,United States,California,Mecca,92254,8768,33.543835,-115.993906
0744-GKNGE,United States,California,Inglewood,90305,13779,33.958134,-118.330905
0746-JTRFU,United States,California,Kingsburg,93631,14088,36.478239,-119.521370
0748-RDGGM,United States,California,Tarzana,91356,27424,34.157137,-118.548511
0749-IRGQE,United States,California,Buena Park,90621,33528,33.874224,-117.993368
0750-EBAIU,United States,California,Temecula,92590,3070,33.475493,-117.219551
0750-EKNGL,United States,California,Hyampom,96046,268,40.648024,-123.465088
0754-EEBDC,United States,California,Covina,91723,17554,34.084747,-117.886844
0754-UKWQP,United States,California,Cool,95614,3674,38.880622,-120.973865
0756-MPZRL,United States,California,Pauma Valley,92061,2615,33.313828,-116.940501
0757-WCUUZ,United States,California,June Lake,93529,618,37.730269,-119.055813
0761-AETCS,United States,California,Colton,92324,52202,34.030915,-117.273201
0769-MURVM,United States,California,Carmel Valley,93924,6691,36.414611,-121.638600
0771-CHWSK,United States,California,Brawley,92227,23394,33.039330,-115.191857
0771-WLCLA,United States,California,Big Bear Lake,92315,5447,34.242058,-116.898020
0772-GYEQQ,United States,California,Lodi,95240,45755,38.123544,-121.159078
0774-IFUVM,United States,California,Stockton,95202,7071,37.959706,-121.287669
0774-RMNUW,United States,California,Pala,92059,1831,33.384345,-117.072619
0778-NELLA,United States,California,Anaheim,92805,68802,33.830209,-117.906099
0780-XNZFN,United States,California,Oakland,94618,15438,37.845510,-122.235181
0781-LKXBR,United States,California,San Francisco,94102,28998,37.779500,-122.419233
0784-GTUUK,United States,California,Newman,95360,8504,37.343846,-121.039391
0784-ZQJZX,United States,California,Spreckels,93962,407,36.624641,-121.647195
0786-IVLAW,United States,California,Valley Village,91607,27453,34.165783,-118.399795
0786-VSSUD,United States,California,San Diego,92123,25232,32.808814,-117.134694
0787-LHDYT,United States,California,Carmel Valley,93924,6691,36.414611,-121.638600
0788-DXBFY,United States,California,Tustin,92780,55062,33.735802,-117.818805
0793-TWELN,United States,California,Los Angeles,90026,73686,34.078991,-118.263804
0794-YVSGE,United States,California,Pasadena,91101,16812,34.146635,-118.139225
0795-GMVQO,United States,California,San Diego,92105,73006,32.741859,-117.090353
0795-LAFGP,United States,California,Fullerton,92835,21157,33.902211,-117.914922
0795-XCCTE,United States,California,Bishop,93514,13309,37.045840,-118.397236
0799-DDIHE,United States,California,Grenada,96038,616,41.599978,-122.539381
0804-XBFBV,United States,California,Foothill Ranch,92610,10936,33.698728,-117.677680
0804-YGEQV,United States,California,Palm Desert,92211,19702,33.762759,-116.324817
0807-ZABDG,United States,California,Woodland,95776,15022,38.694081,-121.694431
0810-BDHAW,United States,California,Chowchilla,93610,19391,37.100948,-120.270136
0810-DHDBD,United States,California,Rohnert Park,94928,42544,38.347190,-122.697822
0811-GSDTP,United States,California,Alameda,94502,13996,37.724817,-122.224363
0812-WUPTB,United States,California,Corona Del Mar,92625,13422,33.600987,-117.862734
0813-TAXXS,United States,California,Alderpoint,95511,261,40.166028,-123.584144
0815-MFZGM,United States,California,Morgan Hill,95037,41707,37.161544,-121.649371
0816-TSPHQ,United States,California,Kettleman City,93239,1809,35.996923,-120.000951
0817-HSUSE,United States,California,Altadena,91001,36243,34.196837,-118.142236
0818-OCPZO,United States,California,Los Angeles,90059,38128,33.927254,-118.249826
0820-FNRNX,United States,California,Lafayette,94549,23996,37.907777,-122.127161
0822-GAVAP,United States,California,Posey,93260,266,35.861928,-118.636698
0822-QGCXA,United States,California,Los Angeles,90068,21728,34.137411,-118.328915
