customer_id,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
0562-FGDCR,3,4703,Stayed,25,No,0,Not Applicable,N/A
0562-HKHML,4,5574,Stayed,71,No,0,Not Applicable,N/A
0562-KBDVM,3,4442,Stayed,26,No,0,Not Applicable,N/A
0564-JJHGS,2,5007,Churned,90,Yes,1,Dissatisfaction,Limited range of services
0564-MUUQK,3,3186,Stayed,73,No,0,Not Applicable,N/A
0565-IYCGT,1,6230,Churned,93,Yes,1,Competitor,Competitor made better offer
0565-JUPYD,4,4908,Stayed,43,No,0,Not Applicable,N/A
0567-GGCAC,3,2845,Stayed,71,No,0,Not Applicable,N/A
0567-XRHCU,3,4479,Stayed,73,No,0,Not Applicable,N/A
0568-ONFPC,1,2102,Churned,83,Yes,1,Other,Moved
0570-BFQHT,3,3581,Stayed,26,No,0,Not Applicable,N/A
0572-ZJKLT,3,4736,Stayed,58,No,0,Not Applicable,N/A
0575-CUQOV,4,6150,Stayed,29,No,0,Not Applicable,N/A
0576-WNXXC,1,2999,Churned,75,Yes,1,Dissatisfaction,Service dissatisfaction
0577-WHMEV,3,4839,Stayed,73,No,0,Not Applicable,N/A
0578-SKVMF,1,3804,Churned,88,Yes,1,Competitor,Competitor had better devices
0580-PIQHM,3,3275,Stayed,52,No,0,Not Applicable,N/A
0581-BXBUB,4,4503,Stayed,50,No,0,Not Applicable,N/A
0581-MDMPW,3,5557,Stayed,37,No,0,Not Applicable,N/A
0582-AVCLN,5,5919,Stayed,59,No,0,Not Applicable,N/A
0584-BJQGZ,4,4855,Stayed,63,No,0,Not Applicable,N/A
0585-EGDDA,3,2478,Stayed,31,No,0,Not Applicable,N/A
0587-DMGBH,3,2269,Churned,75,Yes,1,Competitor,Competitor offered higher download speeds
0594-UFTUL,4,2928,Stayed,31,No,0,Not Applicable,N/A
0595-ITUDF,3,5371,Stayed,37,No,0,Not Applicable,N/A
0596-BQCEQ,1,4120,Churned,93,Yes,1,Competitor,Competitor had better devices
0599-XNYDO,5,5456,Stayed,33,No,0,Not Applicable,N/A
0601-WZHJF,3,5360,Churned,76,Yes,1,Attitude,Attitude of service provider
0602-DDUML,3,4487,Stayed,38,No,0,Not Applicable,N/A
0603-OLQDC,3,5796,Stayed,36,No,0,Not Applicable,N/A
0603-TPMIB,4,4746,Stayed,30,No,0,Not Applicable,N/A
0604-THJFP,3,5446,Stayed,46,No,0,Not Applicable,N/A
0607-DAAHE,3,6265,Churned,66,Yes,1,Price,Long distance charges
0607-MVMGC,3,2595,Stayed,63,No,0,Not Applicable,N/A
0608-JDVEC,4,5914,Stayed,61,No,0,Not Applicable,N/A
0611-DFXKO,2,4594,Churned,78,Yes,1,Dissatisfaction,Service dissatisfaction
0612-RTZZA,2,4628,Churned,87,Yes,1,Price,Price too high
0613-WUXUM,3,5261,Stayed,53,No,0,Not Applicable,N/A
0616-ATFGB,1,2119,Churned,95,Yes,1,Competitor,Competitor had better devices
0617-AQNWT,1,6347,Churned,66,Yes,1,Competitor,Competitor made better offer
0617-FHSGK,2,5283,Churned,90,Yes,1,Price,Extra data charges
0618-XWMSS,1,5392,Churned,91,Yes,1,Price,Long distance charges
0619-OLYUR,3,6437,Stayed,80,No,0,Not Applicable,N/A
0620-DLSLK,3,2054,Stayed,71,No,0,Not Applicable,N/A
0620-XEFWH,4,5279,Stayed,63,No,0,Not Applicable,N/A
0621-CXBKL,5,4116,Stayed,54,No,0,Not Applicable,N/A
0621-HJWXJ,4,4980,Stayed,41,No,0,Not Applicable,N/A
0621-JFHOL,3,3180,Stayed,62,No,0,Not Applicable,N/A
0621-TSSMU,5,4838,Stayed,65,No,0,Not Applicable,N/A
0621-TWIEM,1,4097,Churned,67,Yes,1,Attitude,Attitude of support person
0623-EJQEG,3,5774,Stayed,76,No,0,Not Applicable,N/A
0623-GDISB,3,5838,Joined,27,No,0,Not Applicable,N/A
0623-IIHUG,1,4778,Churned,90,Yes,1,Competitor,Competitor made better offer
0625-AFOHS,3,2784,Stayed,69,No,0,Not Applicable,N/A
0626-QXNGV,5,5613,Stayed,68,No,0,Not Applicable,N/A
0628-CNQRM,1,3378,Churned,76,Yes,1,Other,Don't know
0634-SZPQA,2,4650,Churned,67,Yes,1,Competitor,Competitor offered higher download speeds
0635-WKOLD,5,5507,Stayed,32,No,0,Not Applicable,N/A
0637-KVDLV,1,5944,Churned,80,Yes,1,Other,Don't know
0637-UBJRP,1,4745,Churned,77,Yes,1,Competitor,Competitor offered higher download speeds
0637-YLETY,1,5915,Churned,96,Yes,1,Attitude,Attitude of service provider
0639-TSIQW,1,5620,Churned,70,Yes,1,Competitor,Competitor offered more data
0640-YJTPY,5,4974,Stayed,71,No,0,Not Applicable,N/A
0641-EVBOJ,4,5755,Joined,56,No,0,Not Applicable,N/A
0643-OKLRP,1,5915,Churned,95,Yes,1,Dissatisfaction,Network reliability
0644-OQMDK,4,4510,Stayed,34,No,0,Not Applicable,N/A
0650-BWOZN,3,5313,Stayed,66,No,0,Not Applicable,N/A
0654-HMSHN,2,3796,Churned,77,Yes,1,Attitude,Attitude of support person
0654-PQKDW,3,4133,Stayed,24,No,0,Not Applicable,N/A
0655-RBDUG,1,2561,Churned,86,Yes,1,Competitor,Competitor had better devices
0655-YDGFJ,3,4825,Stayed,66,No,0,Not Applicable,N/A
0657-DOGUM,4,4077,Stayed,76,No,0,Not Applicable,N/A
0661-KBKPA,4,5052,Stayed,73,No,0,Not Applicable,N/A
0661-KQHNK,5,5518,Stayed,46,No,0,Not Applicable,N/A
0661-WCQNQ,4,3733,Stayed,28,No,0,Not Applicable,N/A
0661-XEYAN,1,3884,Churned,90,Yes,1,Competitor,Competitor had better devices
0665-XHDJU,5,6022,Stayed,51,No,0,Not Applicable,N/A
0666-UXTJO,5,5393,Stayed,27,No,0,Not Applicable,N/A
0667-NSRGI,4,2478,Stayed,75,No,0,Not Applicable,N/A
0668-OGMHD,4,3766,Stayed,77,No,0,Not Applicable,N/A
0670-ANMUU,3,5319,Stayed,37,No,0,Not Applicable,N/A
0670-KDOMA,4,5854,Joined,69,No,0,Not Applicable,N/A
0673-IGUQO,4,4845,Joined,38,No,0,Not Applicable,N/A
0674-DGMAQ,5,5804,Stayed,77,No,0,Not Applicable,N/A
0674-EYYZV,3,5882,Joined,74,No,0,Not Applicable,N/A
0674-GCDXG,4,5816,Stayed,38,No,0,Not Applicable,N/A
0675-NCDYU,3,6491,Stayed,74,No,0,Not Applicable,N/A
0678-RLHVP,5,5731,Stayed,67,No,0,Not Applicable,N/A
0679-IDSTG,1,4568,Churned,87,Yes,1,Competitor,Competitor had better devices
0679-TDGAK,3,5141,Stayed,21,No,0,Not Applicable,N/A
0680-DFNNY,2,2055,Churned,90,Yes,1,Competitor,Competitor offered more data
0682-USIXD,3,2937,Stayed,23,No,0,Not Applicable,N/A
0684-AOSIH,1,4489,Churned,82,Yes,1,Dissatisfaction,Network reliability
0685-MLYYM,2,4407,Churned,96,Yes,1,Price,Long distance charges
0687-ZVTHB,1,4415,Churned,68,Yes,1,Competitor,Competitor offered more data
0689-DSXGL,3,5494,Stayed,22,No,0,Not Applicable,N/A
0689-NKYLF,2,4028,Churned,86,Yes,1,Attitude,Attitude of support person
0690-SRQID,3,4925,Stayed,72,No,0,Not Applicable,N/A
0691-IFBQW,1,2403,Churned,81,Yes,1,Competitor,Competitor made better offer
0691-JVSYA,1,4328,Churned,80,Yes,1,Competitor,Competitor had better devices
0691-NIKRI,5,3784,Stayed,31,No,0,Not Applicable,N/A
0696-UKTOX,4,2496,Stayed,80,No,0,Not Applicable,N/A
0697-ZMSWS,1,2330,Churned,87,Yes,1,Dissatisfaction,Limited range of services
0699-NDKJM,3,4115,Stayed,38,No,0,Not Applicable,N/A
0701-RFGFI,5,6136,Stayed,41,No,0,Not Applicable,N/A
0701-TJSEF,3,4366,Stayed,40,No,0,Not Applicable,N/A
0702-PGIBZ,2,2777,Churned,91,Yes,1,Competitor,Competitor made better offer
0704-VCUMB,3,5974,Stayed,55,No,0,Not Applicable,N/A
0707-HOVVN,4,6024,Stayed,62,No,0,Not Applicable,N/A
0708-LGSMF,3,2731,Stayed,44,No,0,Not Applicable,N/A
0708-SJDIS,5,5567,Stayed,55,No,0,Not Applicable,N/A
0709-TVGUR,1,3145,Churned,69,Yes,1,Competitor,Competitor had better devices
0716-BQNDX,3,4276,Stayed,75,No,0,Not Applicable,N/A
0719-SYFRB,1,5670,Churned,67,Yes,1,Competitor,Competitor offered higher download speeds
0722-SVSFK,3,5041,Stayed,56,No,0,Not Applicable,N/A
0722-TROQR,1,2122,Churned,78,Yes,1,Price,Lack of affordable download/upload speed
0723-DRCLG,2,2394,Churned,94,Yes,1,Other,Don't know
0723-FDLAY,5,2292,Stayed,57,No,0,Not Applicable,N/A
0723-VSOBE,3,5715,Stayed,38,No,0,Not Applicable,N/A
0725-CXOTM,3,4844,Stayed,68,No,0,Not Applicable,N/A
0727-BMPLR,3,5679,Churned,83,Yes,1,Competitor,Competitor offered higher download speeds
0727-BNRLG,3,5709,Stayed,20,No,0,Not Applicable,N/A
0727-IWKVK,2,4748,Churned,91,Yes,1,Price,Extra data charges
0730-BGQGF,3,6291,Stayed,63,No,0,Not Applicable,N/A
0730-KOAVE,3,4219,Stayed,75,No,0,Not Applicable,N/A
0731-EBJQB,3,5482,Stayed,26,No,0,Not Applicable,N/A
0732-OCQOC,4,5674,Stayed,42,No,0,Not Applicable,N/A
0733-VUNUW,1,4126,Churned,90,Yes,1,Competitor,Competitor had better devices
0734-OXWBT,3,2584,Joined,56,No,0,Not Applicable,N/A
0739-UUAJR,3,4954,Stayed,28,No,0,Not Applicable,N/A
0742-LAFQK,3,5152,Stayed,46,No,0,Not Applicable,N/A
0742-MOABM,2,3394,Churned,82,Yes,1,Competitor,Competitor made better offer
0742-NXBGR,1,4278,Churned,71,Yes,1,Competitor,Competitor had better devices
0743-HNPFG,3,5628,Stayed,50,No,0,Not Applicable,N/A
0743-HRVFF,5,4132,Stayed,48,No,0,Not Applicable,N/A
0744-BIKKF,3,4621,Stayed,67,No,0,Not Applicable,N/A
0744-GKNGE,3,4915,Stayed,70,No,0,Not Applicable,N/A
0746-JTRFU,1,4810,Churned,77,Yes,1,Dissatisfaction,Product dissatisfaction
0748-RDGGM,2,6136,Churned,82,Yes,1,Price,Long distance charges
0749-IRGQE,4,4118,Stayed,48,No,0,Not Applicable,N/A
0750-EBAIU,3,4770,Stayed,29,No,0,Not Applicable,N/A
0750-EKNGL,5,4476,Stayed,46,No,0,Not Applicable,N/A
0754-EEBDC,4,2347,Stayed,74,No,0,Not Applicable,N/A
0754-UKWQP,1,3790,Churned,66,Yes,1,Competitor,Competitor had better devices
0756-MPZRL,3,3007,Stayed,22,No,0,Not Applicable,N/A
0757-WCUUZ,3,4232,Stayed,72,No,0,Not Applicable,N/A
0761-AETCS,2,3236,Churned,92,Yes,1,Attitude,Attitude of support person
0769-MURVM,3,6187,Stayed,52,No,0,Not Applicable,N/A
0771-CHWSK,3,4838,Stayed,78,No,0,Not Applicable,N/A
0771-WLCLA,3,2683,Stayed,70,No,0,Not Applicable,N/A
0772-GYEQQ,2,5202,Churned,93,Yes,1,Competitor,Competitor offered more data
0774-IFUVM,3,5942,Stayed,42,No,0,Not Applicable,N/A
0774-RMNUW,4,6420,Stayed,63,No,0,Not Applicable,N/A
0778-NELLA,1,5352,Churned,95,Yes,1,Competitor,Competitor offered higher download speeds
0780-XNZFN,5,4193,Stayed,49,No,0,Not Applicable,N/A
0781-LKXBR,1,4038,Churned,70,Yes,1,Competitor,Competitor had better devices
0784-GTUUK,4,4811,Stayed,66,No,0,Not Applicable,N/A
0784-ZQJZX,4,5730,Stayed,72,No,0,Not Applicable,N/A
0786-IVLAW,3,4722,Stayed,20,No,0,Not Applicable,N/A
0786-VSSUD,1,5692,Churned,92,Yes,1,Competitor,Competitor had better devices
0787-LHDYT,3,5667,Stayed,64,No,0,Not Applicable,N/A
0788-DXBFY,3,4801,Stayed,72,No,0,Not Applicable,N/A
0793-TWELN,3,2841,Stayed,62,No,0,Not Applicable,N/A
0794-YVSGE,3,5265,Stayed,76,No,0,Not Applicable,N/A
0795-GMVQO,4,5416,Stayed,26,No,0,Not Applicable,N/A
0795-LAFGP,3,5633,Stayed,40,No,0,Not Applicable,N/A
0795-XCCTE,3,6141,Stayed,51,No,0,Not Applicable,N/A
0799-DDIHE,5,3103,Stayed,68,No,0,Not Applicable,N/A
0804-XBFBV,3,5916,Stayed,57,No,0,Not Applicable,N/A
0804-YGEQV,4,5119,Stayed,77,No,0,Not Applicable,N/A
0807-ZABDG,1,4412,Churned,90,Yes,1,Competitor,Competitor offered higher download speeds
0810-BDHAW,3,2506,Stayed,77,No,0,Not Applicable,N/A
0810-DHDBD,3,5806,Stayed,39,No,0,Not Applicable,N/A
0811-GSDTP,5,3540,Stayed,22,No,0,Not Applicable,N/A
0812-WUPTB,2,3022,Churned,69,Yes,1,Price,Long distance charges
0813-TAXXS,5,6483,Stayed,59,No,0,Not Applicable,N/A
0815-MFZGM,4,4545,Stayed,76,No,0,Not Applicable,N/A
0816-TSPHQ,3,3976,Joined,79,No,0,Not Applicable,N/A
0817-HSUSE,5,2954,Joined,43,No,0,Not Applicable,N/A
0818-OCPZO,3,2571,Churned,83,Yes,1,Competitor,Competitor offered more data
0820-FNRNX,3,2814,Stayed,46,No,0,Not Applicable,N/A
0822-GAVAP,1,3146,Churned,65,Yes,1,Competitor,Competitor made better offer
0822-QGCXA,5,5907,Stayed,35,No,0,Not Applicable,N/A
0823-HSCDJ,2,5597,Churned,90,Yes,1,Competitor,Competitor made better offer
0824-VWDPO,4,3682,Stayed,73,No,0,Not Applicable,N/A
0825-CPPQH,4,4241,Stayed,72,No,0,Not Applicable,N/A
0827-ITJPH,3,5703,Stayed,28,No,0,Not Applicable,N/A
0829-DDVLK,5,4359,Stayed,71,No,0,Not Applicable,N/A
0829-XXPLX,4,2098,Stayed,68,No,0,Not Applicable,N/A
0831-JNISG,4,5406,Stayed,20,No,0,Not Applicable,N/A
0835-DUUIQ,5,2050,Stayed,63,No,0,Not Applicable,N/A
0835-JKADZ,4,4361,Stayed,54,No,0,Not Applicable,N/A
0836-SEYLU,1,4800,Churned,91,Yes,1,Competitor,Competitor had better devices
0839-JTCUD,3,4082,Stayed,20,No,0,Not Applicable,N/A
0839-QNXME,3,3986,Stayed,78,No,0,Not Applicable,N/A
0840-DCNZE,4,5631,Stayed,57,No,0,Not Applicable,N/A
0840-DFEZH,3,4989,Stayed,37,No,0,Not Applicable,N/A
0841-NULXI,1,3958,Churned,71,Yes,1,Other,Don't know
0842-IWYCP,5,2626,Stayed,44,No,0,Not Applicable,N/A
0843-WTBXE,1,4753,Churned,90,Yes,1,Other,Don't know
0847-HGRML,3,4402,Stayed,37,No,0,Not Applicable,N/A
0848-SOMKO,3,4483,Stayed,66,No,0,Not Applicable,N/A
0848-ZGQIJ,5,3050,Stayed,36,No,0,Not Applicable,N/A
0851-DFJKB,4,4497,Stayed,55,No,0,Not Applicable,N/A
0853-NWIFK,3,4868,Stayed,64,No,0,Not Applicable,N/A
0853-TWRVK,3,5981,Stayed,48,No,0,Not Applicable,N/A
0854-UYHZD,4,2816,Stayed,55,No,0,Not Applicable,N/A
0856-NAOES,5,2191,Stayed,80,No,0,Not Applicable,N/A
0859-YGKFW,5,4458,Stayed,63,No,0,Not Applicable,N/A
0862-PRCBS,3,4121,Stayed,45,No,0,Not Applicable,N/A
0864-FVJNJ,3,4952,Stayed,20,No,0,Not Applicable,N/A
0866-QLSIR,2,5189,Churned,75,Yes,1,Attitude,Attitude of support person
0867-LDTTC,4,5900,Stayed,68,No,0,Not Applicable,N/A
0867-MKZVY,1,5719,Churned,86,Yes,1,Price,Price too high
0868-VJRDR,4,4337,Stayed,36,No,0,Not Applicable,N/A
0869-PAPRP,3,3935,Stayed,23,No,0,Not Applicable,N/A
0870-VEMYL,1,5435,Churned,74,Yes,1,Competitor,Competitor offered higher download speeds
0871-OPBXW,3,5191,Joined,80,No,0,Not Applicable,N/A
0871-URUWO,1,2003,Churned,66,Yes,1,Competitor,Competitor had better devices
0872-CASZJ,3,4765,Stayed,29,No,0,Not Applicable,N/A
0872-JCPIB,4,3921,Stayed,63,No,0,Not Applicable,N/A
0872-NXJYS,1,3246,Churned,81,Yes,1,Competitor,Competitor offered more data
0875-CABNR,3,3320,Churned,94,Yes,1,Attitude,Attitude of support person
0876-WDUUZ,2,3716,Churned,90,Yes,1,Price,Long distance charges
0877-SDMBN,3,6117,Churned,91,Yes,1,Competitor,Competitor made better offer
0880-FVFWF,5,4449,Stayed,64,No,0,Not Applicable,N/A
0880-TKATG,1,4417,Churned,84,Yes,1,Competitor,Competitor had better devices
0883-EIBTI,3,2484,Churned,82,Yes,1,Dissatisfaction,Limited range of services
0885-HMGPY,3,6469,Stayed,67,No,0,Not Applicable,N/A
0886-QGENL,1,4853,Churned,77,Yes,1,Attitude,Attitude of service provider
0887-HJGAR,3,2295,Churned,95,Yes,1,Competitor,Competitor offered higher download speeds
0887-WBJVH,4,4700,Stayed,20,No,0,Not Applicable,N/A
0895-DQHEW,1,4019,Churned,77,Yes,1,Competitor,Competitor offered more data
0895-LMRSF,4,3314,Stayed,50,No,0,Not Applicable,N/A
0895-LNKRC,4,3461,Stayed,43,No,0,Not Applicable,N/A
0895-UADGO,3,5489,Stayed,66,No,0,Not Applicable,N/A
0897-FEGMU,3,5286,Churned,84,Yes,1,Dissatisfaction,Network reliability
0898-XCGTF,5,5926,Stayed,49,No,0,Not Applicable,N/A
0899-LIIBW,5,5891,Stayed,76,No,0,Not Applicable,N/A
0899-WZRSD,3,5680,Stayed,31,No,0,Not Applicable,N/A
0902-RFHOF,3,2907,Stayed,26,No,0,Not Applicable,N/A
0902-XKXPN,3,5463,Stayed,78,No,0,Not Applicable,N/A
0906-QVPMS,4,5398,Stayed,26,No,0,Not Applicable,N/A
0907-HQNTS,3,4588,Stayed,47,No,0,Not Applicable,N/A
0909-SDHNU,3,4236,Stayed,56,No,0,Not Applicable,N/A
0909-SELIE,4,4302,Stayed,72,No,0,Not Applicable,N/A
0913-XWSCN,4,6411,Stayed,20,No,0,Not Applicable,N/A
0916-KNFAJ,4,5117,Stayed,76,No,0,Not Applicable,N/A
0916-QOFDP,3,3471,Stayed,29,No,0,Not Applicable,N/A
0917-EZOLA,3,5925,Churned,74,Yes,1,Price,Extra data charges
0921-OHLVP,4,5357,Stayed,59,No,0,Not Applicable,N/A
0923-PNFUB,2,4852,Churned,65,Yes,1,Attitude,Attitude of support person
0924-BJCRC,3,4340,Stayed,44,No,0,Not Applicable,N/A
0925-VYDLG,3,5898,Churned,83,Yes,1,Attitude,Attitude of service provider
0927-CNGRH,4,5272,Joined,21,No,0,Not Applicable,N/A
0927-LCSMG,3,3331,Churned,75,Yes,1,Competitor,Competitor offered more data
0928-JMXNP,4,2914,Stayed,46,No,0,Not Applicable,N/A
0928-XUTSN,4,3895,Stayed,37,No,0,Not Applicable,N/A
0929-HYQEW,3,2085,Joined,23,No,0,Not Applicable,N/A
0929-PECLO,4,4438,Stayed,38,No,0,Not Applicable,N/A
0930-EHUZA,5,4771,Stayed,38,No,0,Not Applicable,N/A
0931-MHTEM,4,4478,Stayed,69,No,0,Not Applicable,N/A
0932-YIXYU,3,5134,Stayed,64,No,0,Not Applicable,N/A
0936-NQLJU,3,5062,Stayed,79,No,0,Not Applicable,N/A
0939-EREMR,5,4335,Stayed,40,No,0,Not Applicable,N/A
0939-YAPAF,3,2744,Churned,72,Yes,1,Competitor,Competitor offered higher download speeds
0940-OUQEC,1,3492,Churned,77,Yes,1,Competitor,Competitor offered more data
0942-KOWSM,5,4274,Stayed,46,No,0,Not Applicable,N/A
0943-ZQPXH,5,5635,Stayed,78,No,0,Not Applicable,N/A
0945-TSONX,3,5698,Stayed,30,No,0,Not Applicable,N/A
0946-CLJTI,1,4662,Churned,91,Yes,1,Competitor,Competitor had better devices
0946-FKYTX,3,6290,Stayed,51,No,0,Not Applicable,N/A
0947-IDHRQ,2,3949,Churned,75,Yes,1,Competitor,Competitor made better offer
0947-MUGVO,1,5849,Churned,95,Yes,1,Competitor,Competitor had better devices
0952-KMEEH,1,5525,Churned,91,Yes,1,Price,Long distance charges
0953-LGOVU,4,2562,Stayed,75,No,0,Not Applicable,N/A
0956-ACVZC,3,4084,Stayed,70,No,0,Not Applicable,N/A
0956-SYCWG,3,2024,Stayed,49,No,0,Not Applicable,N/A
0958-YHXGP,4,4562,Stayed,80,No,0,Not Applicable,N/A
0959-WHOKV,3,2887,Stayed,46,No,0,Not Applicable,N/A
0960-HUWBM,4,4024,Stayed,25,No,0,Not Applicable,N/A
0961-ZWLVI,3,6005,Stayed,44,No,0,Not Applicable,N/A
0962-CQPWQ,5,4574,Stayed,56,No,0,Not Applicable,N/A
0963-ZBDRN,3,3606,Churned,93,Yes,1,Attitude,Attitude of support person
0967-BMLBD,5,5837,Stayed,72,No,0,Not Applicable,N/A
0968-GSIKN,3,3901,Churned,73,Yes,1,Competitor,Competitor made better offer
0969-RGKCU,4,5137,Stayed,24,No,0,Not Applicable,N/A
0970-ETWGE,2,4996,Churned,91,Yes,1,Competitor,Competitor had better devices
0970-QXPXW,3,5454,Joined,25,No,0,Not Applicable,N/A
0971-QIFJK,3,4884,Stayed,21,No,0,Not Applicable,N/A
0973-KYVNF,3,5176,Stayed,75,No,0,Not Applicable,N/A
0975-UYDTX,3,2068,Stayed,39,No,0,Not Applicable,N/A
0975-VOOVL,4,4699,Joined,48,No,0,Not Applicable,N/A
0979-MOZQI,4,4987,Stayed,54,No,0,Not Applicable,N/A
0979-PHULV,3,4020,Churned,80,Yes,1,Competitor,Competitor made better offer
0980-FEXWF,5,3386,Stayed,48,No,0,Not Applicable,N/A
0980-PVMRC,3,2819,Stayed,35,No,0,Not Applicable,N/A
0983-TATYJ,3,4935,Stayed,59,No,0,Not Applicable,N/A
0988-AADSA,4,6317,Stayed,56,No,0,Not Applicable,N/A
0988-JRWWP,4,3167,Joined,68,No,0,Not Applicable,N/A
0991-BRRFB,1,4028,Churned,75,Yes,1,Other,Deceased
0993-OSGPT,5,6418,Stayed,24,No,0,Not Applicable,N/A
0997-YTLNY,3,3749,Stayed,74,No,0,Not Applicable,N/A
0999-QXNSA,4,3779,Stayed,57,No,0,Not Applicable,N/A
1000-AJSLD,1,4389,Churned,90,Yes,1,Competitor,Competitor made better offer
1004-NOZNR,4,5693,Stayed,59,No,0,Not Applicable,N/A
1009-IRMNA,3,4479,Churned,91,Yes,1,Attitude,Attitude of support person
1010-DIAUQ,3,5383,Churned,91,Yes,1,Competitor,Competitor made better offer
1013-QCWAM,4,5469,Stayed,32,No,0,Not Applicable,N/A
1015-JPFYW,3,5084,Stayed,29,No,0,Not Applicable,N/A
1015-OWJKI,4,5279,Joined,59,No,0,Not Applicable,N/A
1016-DJTSV,4,5242,Stayed,20,No,0,Not Applicable,N/A
1017-FBQMM,4,6361,Stayed,69,No,0,Not Applicable,N/A
1020-JPQOW,4,6161,Stayed,63,No,0,Not Applicable,N/A
1022-RKXDR,3,3089,Stayed,42,No,0,Not Applicable,N/A
1023-BQXZE,4,5548,Stayed,71,No,0,Not Applicable,N/A
1024-GUALD,1,4851,Churned,94,Yes,1,Dissatisfaction,Product dissatisfaction
1024-KPRBB,4,2675,Stayed,56,No,0,Not Applicable,N/A
1024-VRZHF,1,2044,Churned,70,Yes,1,Competitor,Competitor made better offer
1025-FALIX,3,5379,Stayed,23,No,0,Not Applicable,N/A
1027-LKKQQ,3,4480,Stayed,54,No,0,Not Applicable,N/A
1028-FFNJK,5,4828,Stayed,73,No,0,Not Applicable,N/A
1029-QFBEN,2,3556,Churned,95,Yes,1,Competitor,Competitor made better offer
1031-IIDEO,3,2874,Churned,72,Yes,1,Dissatisfaction,Network reliability
1032-MAELW,5,5071,Stayed,67,No,0,Not Applicable,N/A
1035-IPQPU,4,5187,Stayed,53,No,0,Not Applicable,N/A
1036-GUDCL,4,5275,Stayed,60,No,0,Not Applicable,N/A
1038-RQOST,3,2276,Stayed,32,No,0,Not Applicable,N/A
1038-ZAGBI,3,2653,Churned,94,Yes,1,Attitude,Attitude of support person
1041-RXHRA,3,3407,Churned,69,Yes,1,Attitude,Attitude of support person
1042-HFUCW,5,5136,Stayed,50,No,0,Not Applicable,N/A
1043-UXOVO,3,4955,Stayed,35,No,0,Not Applicable,N/A
1043-YCUTE,3,6484,Churned,79,Yes,1,Dissatisfaction,Service dissatisfaction
1045-LTCYT,3,2158,Stayed,78,No,0,Not Applicable,N/A
1047-NNCBF,3,5790,Stayed,59,No,0,Not Applicable,N/A
1047-RNXZV,5,4871,Stayed,67,No,0,Not Applicable,N/A
1049-FYSYG,3,5977,Stayed,38,No,0,Not Applicable,N/A
1051-EQPZR,5,5584,Stayed,36,No,0,Not Applicable,N/A
1051-GEJLJ,5,4836,Joined,74,No,0,Not Applicable,N/A
1052-QJIBV,3,6015,Stayed,53,No,0,Not Applicable,N/A
1053-MXTTK,4,5730,Stayed,48,No,0,Not Applicable,N/A
1057-FOGLZ,3,4333,Stayed,20,No,0,Not Applicable,N/A
1060-ENTOF,4,5703,Stayed,64,No,0,Not Applicable,N/A
1061-PNTHC,3,5012,Stayed,67,No,0,Not Applicable,N/A
1062-LHZOD,1,2100,Churned,90,Yes,1,Competitor,Competitor made better offer
1063-DHQJF,3,5817,Stayed,30,No,0,Not Applicable,N/A
1064-FBXNK,3,2618,Joined,20,No,0,Not Applicable,N/A
1066-JKSGK,1,4832,Churned,92,Yes,1,Competitor,Competitor made better offer
1069-QJOEE,5,4134,Stayed,76,No,0,Not Applicable,N/A
1069-XAIEM,1,2975,Churned,96,Yes,1,Competitor,Competitor had better devices
1073-XXCZD,4,6228,Stayed,79,No,0,Not Applicable,N/A
1074-AMIOH,4,5989,Stayed,73,No,0,Not Applicable,N/A
1074-WVEVG,5,5757,Stayed,57,No,0,Not Applicable,N/A
1075-BGWOH,2,3392,Churned,87,Yes,1,Attitude,Attitude of support person
1077-HUUJM,5,4668,Stayed,49,No,0,Not Applicable,N/A
1078-TDCRN,5,4133,Joined,27,No,0,Not Applicable,N/A
1080-BWSYE,5,6469,Stayed,36,No,0,Not Applicable,N/A
1084-MNSMJ,3,6261,Stayed,43,No,0,Not Applicable,N/A
1084-UQCHV,2,2901,Churned,66,Yes,1,Attitude,Attitude of support person
1085-LDWAM,3,5188,Stayed,26,No,0,Not Applicable,N/A
1086-LXKFY,1,4779,Churned,92,Yes,1,Other,Don't know
1087-GRUYI,5,3756,Stayed,65,No,0,Not Applicable,N/A
1087-UDSIH,3,5000,Churned,81,Yes,1,Attitude,Attitude of support person
1088-AUUZZ,3,5314,Stayed,52,No,0,Not Applicable,N/A
1088-CNNKB,3,5540,Stayed,56,No,0,Not Applicable,N/A
1089-HDMKP,4,4143,Stayed,40,No,0,Not Applicable,N/A
1089-XZWHH,5,3594,Stayed,31,No,0,Not Applicable,N/A
1090-ESELR,3,5534,Stayed,25,No,0,Not Applicable,N/A
1090-PYKCI,3,4686,Stayed,27,No,0,Not Applicable,N/A
1091-SOZGA,4,4606,Stayed,43,No,0,Not Applicable,N/A
1092-GANHU,2,3182,Churned,87,Yes,1,Competitor,Competitor offered more data
1092-WPIVQ,4,3675,Stayed,55,No,0,Not Applicable,N/A
1093-YSWCA,3,5433,Stayed,50,No,0,Not Applicable,N/A
1094-BKOSX,4,4534,Stayed,22,No,0,Not Applicable,N/A
1095-JUDTC,2,5214,Churned,65,Yes,1,Competitor,Competitor offered higher download speeds
1095-WGNGG,4,6311,Stayed,60,No,0,Not Applicable,N/A
