customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
0495-RVCBF,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0495-ZBNGW,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
0496-AHOOK,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Cable
0504-HHAPI,Yes,Yes,No,No,Yes,No,No,Yes,No,Fiber Optic
0505-SPOOW,Yes,No,No,No,No,No,No,No,No,None
0506-LVNGN,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
0506-YLVKJ,Yes,No,No,No,No,No,No,No,No,None
0508-OOLTO,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0508-SQWPL,Yes,No,No,No,No,No,No,No,No,None
0511-JTEOY,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0512-FLFDW,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic
0513-RBGPE,Yes,Yes,Yes,No,Yes,Yes,No,No,No,DSL
0515-YPMCW,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0516-OOHAR,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0516-QREYC,Yes,No,No,No,No,No,No,No,No,None
0516-UXRMT,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic
0516-VRYBW,Yes,No,No,No,No,No,No,No,No,None
0516-WJVXC,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
0519-DRGTI,Yes,No,No,No,No,No,No,No,No,None
0519-XUZJU,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0520-FDVVT,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0523-VNGTF,No,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL
0524-IAVZO,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0526-SXDJP,No,Yes,Yes,Yes,Yes,No,No,No,No,Cable
0529-ONKER,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0530-IJVDB,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0531-XBKMM,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
0531-ZZJWQ,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0533-BNWKF,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
0533-UCAAU,Yes,Yes,No,Yes,Yes,No,Yes,No,No,DSL
0536-ACXIP,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0536-BGFMZ,Yes,No,No,No,No,No,No,No,No,None
0536-ESJEP,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,DSL
0537-QYZZN,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
0541-FITGH,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Cable
0547-HURJB,Yes,No,No,No,No,No,No,No,No,None
0549-CYCQN,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0550-DCXLH,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL
0556-FJEGU,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL
0557-ASKVU,Yes,Yes,No,No,Yes,Yes,No,No,No,Cable
0559-CKHUS,Yes,No,No,No,No,No,No,No,No,None
0562-FGDCR,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL
0562-HKHML,Yes,No,No,No,No,No,No,No,No,None
0562-KBDVM,No,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL
0564-JJHGS,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
0564-MUUQK,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber Optic
0565-IYCGT,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL
0565-JUPYD,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Fiber Optic
0567-GGCAC,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL
0567-XRHCU,No,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL
0568-ONFPC,Yes,No,No,No,No,No,No,No,No,None
0570-BFQHT,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
0572-ZJKLT,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber Optic
0575-CUQOV,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
0576-WNXXC,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
0577-WHMEV,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Fiber Optic
0578-SKVMF,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Cable
0580-PIQHM,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber Optic
0581-BXBUB,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0581-MDMPW,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
0582-AVCLN,Yes,No,No,No,No,No,No,No,No,None
0584-BJQGZ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cable
0585-EGDDA,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
0587-DMGBH,Yes,Yes,Yes,No,No,No,No,No,No,Cable
0594-UFTUL,Yes,No,No,No,No,No,No,No,No,None
0595-ITUDF,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Fiber Optic
0596-BQCEQ,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0599-XNYDO,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0601-WZHJF,No,Yes,No,No,No,No,Yes,Yes,Yes,DSL
0602-DDUML,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Cable
0603-OLQDC,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Cable
0603-TPMIB,Yes,No,No,No,No,No,No,No,No,None
0604-THJFP,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL
0607-DAAHE,Yes,No,No,No,No,No,No,No,No,None
0607-MVMGC,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
0608-JDVEC,Yes,No,No,No,No,No,No,No,No,None
0611-DFXKO,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
0612-RTZZA,No,Yes,No,No,No,No,No,No,No,DSL
0613-WUXUM,Yes,No,No,No,No,No,No,No,No,None
0616-ATFGB,No,Yes,No,No,No,No,No,No,No,Cable
0617-AQNWT,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL
0617-FHSGK,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0618-XWMSS,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
0619-OLYUR,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0620-DLSLK,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
0620-XEFWH,Yes,No,No,No,No,No,No,No,No,None
0621-CXBKL,Yes,No,No,No,No,No,No,No,No,None
0621-HJWXJ,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0621-JFHOL,No,Yes,No,No,No,Yes,No,No,No,Cable
0621-TSSMU,Yes,No,No,No,No,No,No,No,No,None
0621-TWIEM,Yes,Yes,No,No,No,No,No,No,Yes,Cable
0623-EJQEG,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber Optic
0623-GDISB,Yes,Yes,Yes,No,No,No,No,No,No,Cable
0623-IIHUG,No,Yes,Yes,No,No,No,Yes,No,No,Cable
0625-AFOHS,Yes,No,No,No,No,No,No,No,No,None
0626-QXNGV,Yes,No,No,No,No,No,No,No,No,None
0628-CNQRM,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Cable
0634-SZPQA,Yes,Yes,Yes,No,No,No,Yes,No,No,Fiber Optic
0635-WKOLD,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DSL
0637-KVDLV,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0637-UBJRP,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Fiber Optic
0637-YLETY,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
0639-TSIQW,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
0640-YJTPY,Yes,No,No,No,No,No,No,No,No,None
0641-EVBOJ,Yes,Yes,Yes,No,No,Yes,No,No,No,Fiber Optic
0643-OKLRP,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
0644-OQMDK,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0650-BWOZN,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0654-HMSHN,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0654-PQKDW,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL
0655-RBDUG,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0655-YDGFJ,Yes,Yes,No,No,Yes,No,No,No,No,DSL
0657-DOGUM,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
0661-KBKPA,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL
0661-KQHNK,Yes,No,No,No,No,No,No,No,No,None
0661-WCQNQ,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
0661-XEYAN,No,Yes,No,No,No,No,No,No,No,DSL
0665-XHDJU,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
0666-UXTJO,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
0667-NSRGI,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,DSL
0668-OGMHD,No,Yes,Yes,No,No,No,No,No,No,DSL
0670-ANMUU,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber Optic
0670-KDOMA,Yes,No,No,No,No,No,No,No,No,None
0673-IGUQO,Yes,No,No,No,No,No,No,No,No,None
0674-DGMAQ,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Fiber Optic
0674-EYYZV,Yes,Yes,No,No,No,No,Yes,No,No,DSL
0674-GCDXG,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL
0675-NCDYU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0678-RLHVP,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0679-IDSTG,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0679-TDGAK,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Cable
0680-DFNNY,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0682-USIXD,Yes,Yes,No,No,No,Yes,Yes,No,No,Fiber Optic
0684-AOSIH,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Cable
0685-MLYYM,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0687-ZVTHB,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Cable
0689-DSXGL,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic
0689-NKYLF,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
0690-SRQID,Yes,No,No,No,No,No,No,No,No,None
0691-IFBQW,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0691-JVSYA,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0691-NIKRI,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0696-UKTOX,Yes,Yes,No,Yes,No,Yes,No,No,No,Cable
0697-ZMSWS,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0699-NDKJM,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Cable
0701-RFGFI,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
0701-TJSEF,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Cable
0702-PGIBZ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
0704-VCUMB,Yes,No,No,No,No,No,No,No,No,None
0707-HOVVN,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Cable
0708-LGSMF,Yes,Yes,Yes,No,No,No,No,Yes,Yes,DSL
0708-SJDIS,Yes,Yes,No,No,No,Yes,Yes,No,No,Cable
0709-TVGUR,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0716-BQNDX,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber Optic
0719-SYFRB,Yes,Yes,Yes,No,Yes,Yes,No,No,No,DSL
0722-SVSFK,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0722-TROQR,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0723-DRCLG,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0723-FDLAY,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Cable
0723-VSOBE,No,Yes,No,No,No,No,No,Yes,No,Cable
0725-CXOTM,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
0727-BMPLR,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0727-BNRLG,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Fiber Optic
0727-IWKVK,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
0730-BGQGF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0730-KOAVE,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
0731-EBJQB,Yes,No,No,No,No,No,No,No,No,None
0732-OCQOC,Yes,No,No,No,No,No,No,No,No,None
0733-VUNUW,Yes,Yes,Yes,No,No,No,No,No,No,DSL
0734-OXWBT,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Cable
0739-UUAJR,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Cable
0742-LAFQK,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber Optic
0742-MOABM,Yes,Yes,No,No,No,Yes,No,No,No,Cable
0742-NXBGR,Yes,Yes,No,Yes,Yes,No,No,No,No,Fiber Optic
0743-HNPFG,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,DSL
0743-HRVFF,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL
0744-BIKKF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0744-GKNGE,Yes,Yes,Yes,No,No,Yes,No,No,No,Fiber Optic
0746-JTRFU,No,Yes,No,No,No,No,No,No,Yes,Cable
0748-RDGGM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0749-IRGQE,No,Yes,No,No,No,No,Yes,Yes,No,DSL
0750-EBAIU,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Fiber Optic
0750-EKNGL,Yes,No,No,No,No,No,No,No,No,None
0754-EEBDC,Yes,No,No,No,No,No,No,No,No,None
0754-UKWQP,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0756-MPZRL,No,Yes,No,No,Yes,Yes,No,No,No,DSL
0757-WCUUZ,Yes,Yes,No,No,Yes,No,No,Yes,Yes,DSL
0761-AETCS,Yes,No,No,No,No,No,No,No,No,None
0769-MURVM,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
0771-CHWSK,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,DSL
0771-WLCLA,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0772-GYEQQ,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Fiber Optic
0774-IFUVM,Yes,Yes,Yes,No,No,No,Yes,No,No,DSL
0774-RMNUW,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Cable
0778-NELLA,No,Yes,No,No,No,No,Yes,No,No,DSL
0780-XNZFN,Yes,No,No,No,No,No,No,No,No,None
0781-LKXBR,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0784-GTUUK,Yes,No,No,No,No,No,No,No,No,None
0784-ZQJZX,Yes,No,No,No,No,No,No,No,No,None
0786-IVLAW,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
0786-VSSUD,No,Yes,No,Yes,No,No,Yes,No,No,DSL
0787-LHDYT,Yes,No,No,No,No,No,No,No,No,None
0788-DXBFY,Yes,No,No,No,No,No,No,No,No,None
0793-TWELN,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
0794-YVSGE,Yes,No,No,No,No,No,No,No,No,None
0795-GMVQO,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0795-LAFGP,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0795-XCCTE,Yes,No,No,No,No,No,No,No,No,None
0799-DDIHE,Yes,Yes,No,No,No,No,No,No,No,Cable
0804-XBFBV,No,Yes,No,No,No,No,No,No,No,DSL
0804-YGEQV,Yes,No,No,No,No,No,No,No,No,None
0807-ZABDG,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable
0810-BDHAW,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,DSL
0810-DHDBD,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Cable
0811-GSDTP,No,Yes,No,Yes,No,No,No,No,No,Cable
0812-WUPTB,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0813-TAXXS,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL
0815-MFZGM,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0816-TSPHQ,Yes,No,No,No,No,No,No,No,No,None
0817-HSUSE,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Cable
0818-OCPZO,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0820-FNRNX,Yes,Yes,No,Yes,Yes,Yes,No,No,No,DSL
0822-GAVAP,No,Yes,No,No,No,No,No,Yes,Yes,DSL
0822-QGCXA,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0823-HSCDJ,No,Yes,No,Yes,No,No,Yes,Yes,Yes,DSL
0824-VWDPO,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
0825-CPPQH,Yes,No,No,No,No,No,No,No,No,None
0827-ITJPH,Yes,No,No,No,No,No,No,No,No,None
0829-DDVLK,Yes,No,No,No,No,No,No,No,No,None
0829-XXPLX,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Fiber Optic
0831-JNISG,Yes,No,No,No,No,No,No,No,No,None
0835-DUUIQ,Yes,No,No,No,No,No,No,No,No,None
0835-JKADZ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0836-SEYLU,No,Yes,No,No,No,Yes,Yes,No,No,DSL
0839-JTCUD,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
0839-QNXME,Yes,No,No,No,No,No,No,No,No,None
0840-DCNZE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0840-DFEZH,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0841-NULXI,No,Yes,No,No,No,No,No,Yes,Yes,DSL
0842-IWYCP,Yes,Yes,No,No,No,No,No,No,No,Cable
0843-WTBXE,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
0847-HGRML,Yes,No,No,No,No,No,No,No,No,None
0848-SOMKO,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,DSL
0848-ZGQIJ,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
0851-DFJKB,Yes,Yes,Yes,No,Yes,Yes,No,No,No,DSL
0853-NWIFK,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
0853-TWRVK,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
0854-UYHZD,Yes,No,No,No,No,No,No,No,No,None
0856-NAOES,Yes,Yes,No,No,Yes,No,Yes,No,No,DSL
0859-YGKFW,Yes,No,No,No,No,No,No,No,No,None
0862-PRCBS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
0864-FVJNJ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0866-QLSIR,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
0867-LDTTC,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Cable
0867-MKZVY,Yes,Yes,Yes,No,No,No,No,No,Yes,Fiber Optic
0868-VJRDR,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
0869-PAPRP,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
0870-VEMYL,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable
0871-OPBXW,Yes,No,No,No,No,No,No,No,No,None
0871-URUWO,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0872-CASZJ,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Cable
0872-JCPIB,Yes,Yes,Yes,No,No,No,No,Yes,Yes,DSL
0872-NXJYS,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0875-CABNR,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
0876-WDUUZ,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber Optic
0877-SDMBN,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0880-FVFWF,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic
0880-TKATG,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0883-EIBTI,Yes,No,No,No,No,No,No,No,No,None
0885-HMGPY,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Cable
0886-QGENL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Fiber Optic
0887-HJGAR,Yes,Yes,No,No,No,No,No,No,No,DSL
0887-WBJVH,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
0895-DQHEW,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0895-LMRSF,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Cable
0895-LNKRC,Yes,No,No,No,No,No,No,No,No,None
0895-UADGO,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Cable
0897-FEGMU,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0898-XCGTF,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
0899-LIIBW,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0899-WZRSD,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber Optic
0902-RFHOF,Yes,No,No,No,No,No,No,No,No,None
0902-XKXPN,Yes,No,No,No,No,No,No,No,No,None
0906-QVPMS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0907-HQNTS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
0909-SDHNU,No,Yes,Yes,No,No,No,No,No,No,Cable
0909-SELIE,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,DSL
0913-XWSCN,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0916-KNFAJ,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Cable
0916-QOFDP,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
0917-EZOLA,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
0921-OHLVP,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0923-PNFUB,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
0924-BJCRC,Yes,Yes,No,Yes,No,No,No,Yes,No,Fiber Optic
0925-VYDLG,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0927-CNGRH,Yes,No,No,No,No,No,No,No,No,None
0927-LCSMG,Yes,Yes,No,No,Yes,No,No,No,Yes,Fiber Optic
0928-JMXNP,No,Yes,No,No,Yes,No,No,No,No,DSL
0928-XUTSN,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
0929-HYQEW,Yes,Yes,Yes,No,No,No,No,No,No,DSL
0929-PECLO,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
0930-EHUZA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cable
0931-MHTEM,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
0932-YIXYU,Yes,No,No,No,No,No,No,No,No,None
0936-NQLJU,Yes,No,No,No,No,No,No,No,No,None
0939-EREMR,Yes,Yes,No,No,Yes,Yes,No,No,No,Cable
0939-YAPAF,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0940-OUQEC,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0942-KOWSM,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0943-ZQPXH,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0945-TSONX,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL
0946-CLJTI,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0946-FKYTX,No,Yes,No,Yes,No,No,No,No,No,Cable
0947-IDHRQ,Yes,Yes,No,No,No,No,Yes,No,Yes,Fiber Optic
0947-MUGVO,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
0952-KMEEH,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
0953-LGOVU,No,Yes,No,Yes,No,Yes,No,No,No,DSL
0956-ACVZC,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0956-SYCWG,Yes,No,No,No,No,No,No,No,No,None
0958-YHXGP,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
0959-WHOKV,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber Optic
0960-HUWBM,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
0961-ZWLVI,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
0962-CQPWQ,Yes,No,No,No,No,No,No,No,No,None
0963-ZBDRN,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
0967-BMLBD,Yes,No,No,No,No,No,No,No,No,None
0968-GSIKN,Yes,Yes,No,No,No,No,No,No,Yes,Fiber Optic
0969-RGKCU,Yes,No,No,No,No,No,No,No,No,None
0970-ETWGE,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Cable
0970-QXPXW,Yes,No,No,No,No,No,No,No,No,None
0971-QIFJK,Yes,No,No,No,No,No,No,No,No,None
0973-KYVNF,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Cable
0975-UYDTX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
0975-VOOVL,No,Yes,No,Yes,No,No,No,No,No,DSL
0979-MOZQI,No,Yes,No,No,No,Yes,Yes,No,No,Cable
0979-PHULV,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
0980-FEXWF,Yes,Yes,No,No,Yes,No,No,No,No,DSL
0980-PVMRC,No,Yes,No,Yes,No,No,Yes,Yes,Yes,DSL
0983-TATYJ,Yes,Yes,No,No,No,Yes,No,No,No,DSL
0988-AADSA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable
